chr1 start1 end1 chr2 start2 end2 bulk.IF1 bulk.IF2 D M adj.bulk.IF1 bulk.adj.IF2 adj.M mc A Z Difference.cluster
300 chr20 1000000 2000000 chr20 7000000 8000000 13 15 6 0.206450877467426 13.1014397224685 14.8838604100572 0.184023406352365 0.0224274711150612 13.9926500662629 0.834903779595293 1
301 chr20 2000000 3000000 chr20 8000000 9000000 19 16 6 -0.247927513443586 19.1482580559155 15.8761177707277 -0.270354984558647 0.0224274711150612 17.5121879133216 -1.2080013263848 1
302 chr20 3000000 4000000 chr20 9000000 10000000 12 17 6 0.502500340529183 12.093636666894 16.8683751313982 0.480072869414122 0.0224274711150612 14.4810058991461 2.16595510555937 0
303 chr20 4000000 5000000 chr20 10000000 11000000 16 17 6 0.0874628412503394 16.124848889192 16.8683751313982 0.0650353701352769 0.0224274711150612 16.4966120102951 0.299928367910188 1
304 chr20 5000000 6000000 chr20 11000000 12000000 18 23 6 0.3536369546147 18.140455000341 22.821919295421 0.331209483499639 0.0224274711150612 20.481187147881 1.49665881581187 1
305 chr20 6000000 7000000 chr20 12000000 13000000 17 17 6 0 17.1326519447665 16.8683751313982 -0.0224274711150618 0.0224274711150612 17.0005135380823 -0.093308389268339 1
306 chr20 7000000 8000000 chr20 13000000 14000000 19 15 6 -0.341036917835067 19.1482580559155 14.8838604100572 -0.363464388950128 0.0224274711150612 17.0160592329864 -1.62662527825177 1
307 chr20 8000000 9000000 chr20 14000000 15000000 15 21 6 0.485426827170242 15.1170458336175 20.8374045740801 0.46299935605518 0.0224274711150612 17.9772252038488 2.08919184323066 0
308 chr20 9000000 10000000 chr20 15000000 16000000 13 16 6 0.299560281858908 13.1014397224685 15.8761177707277 0.277132810743847 0.0224274711150612 14.4887787465981 1.25352773146226 1
309 chr20 10000000 11000000 chr20 16000000 17000000 18 18 6 0 18.140455000341 17.8606324920686 -0.0224274711150623 0.0224274711150612 18.0005437462048 -0.0933083892683412 1
310 chr20 11000000 12000000 chr20 17000000 18000000 13 16 6 0.299560281858908 13.1014397224685 15.8761177707277 0.277132810743847 0.0224274711150612 14.4887787465981 1.25352773146226 1
311 chr20 12000000 13000000 chr20 18000000 19000000 13 18 6 0.46948528330122 13.1014397224685 17.8606324920686 0.447057812186158 0.0224274711150612 15.4810361072686 2.01751796520593 0
312 chr20 13000000 14000000 chr20 19000000 20000000 17 16 6 -0.0874628412503394 17.1326519447665 15.8761177707277 -0.109890312365401 0.0224274711150612 16.5043848577471 -0.486545146446866 1
313 chr20 14000000 15000000 chr20 20000000 21000000 16 14 6 -0.192645077942396 16.124848889192 13.8916030493867 -0.215072549057458 0.0224274711150612 15.0082259692894 -0.959449080029158 1
314 chr20 15000000 16000000 chr20 21000000 22000000 16 14 6 -0.192645077942396 16.124848889192 13.8916030493867 -0.215072549057458 0.0224274711150612 15.0082259692894 -0.959449080029158 1
315 chr20 16000000 17000000 chr20 22000000 23000000 14 15 6 0.0995356735509144 14.109242778043 14.8838604100572 0.0771082024358535 0.0224274711150612 14.4965515940501 0.354208349625514 1
316 chr20 17000000 18000000 chr20 23000000 24000000 16 14 6 -0.192645077942396 16.124848889192 13.8916030493867 -0.215072549057458 0.0224274711150612 15.0082259692894 -0.959449080029158 1
317 chr20 18000000 19000000 chr20 24000000 25000000 17 15 6 -0.180572245641821 17.1326519447665 14.8838604100572 -0.202999716756882 0.0224274711150612 16.0082561774119 -0.905169098313836 1
318 chr20 19000000 20000000 chr20 25000000 26000000 15 16 6 0.0931094043914815 15.1170458336175 15.8761177707277 0.0706819332764202 0.0224274711150612 15.4965818021726 0.325315562598634 1
319 chr20 20000000 21000000 chr20 26000000 27000000 17 18 6 0.082462160191973 17.1326519447665 17.8606324920686 0.0600346890769111 0.0224274711150612 17.4966422184176 0.277445087296797 1
320 chr20 21000000 22000000 chr20 27000000 28000000 18 18 6 0 18.140455000341 17.8606324920686 -0.0224274711150623 0.0224274711150612 18.0005437462048 -0.0933083892683412 1
321 chr20 22000000 23000000 chr20 28000000 29000000 15 16 6 0.0931094043914815 15.1170458336175 15.8761177707277 0.0706819332764202 0.0224274711150612 15.4965818021726 0.325315562598634 1
322 chr20 23000000 24000000 chr20 29000000 30000000 16 17 6 0.0874628412503394 16.124848889192 16.8683751313982 0.0650353701352769 0.0224274711150612 16.4966120102951 0.299928367910188 1
323 chr20 24000000 25000000 chr20 30000000 31000000 19 17 6 -0.160464672193246 19.1482580559155 16.8683751313982 -0.182892143308308 0.0224274711150612 18.0083165936568 -0.814764569206275 1
324 chr20 25000000 26000000 chr20 31000000 32000000 14 17 6 0.280107919192735 14.109242778043 16.8683751313982 0.257680448077673 0.0224274711150612 15.4888089547206 1.16606905867101 1
325 chr20 26000000 27000000 chr20 32000000 33000000 16 14 6 -0.192645077942396 16.124848889192 13.8916030493867 -0.215072549057458 0.0224274711150612 15.0082259692894 -0.959449080029158 1
326 chr20 27000000 28000000 chr20 33000000 34000000 18 17 6 -0.082462160191973 18.140455000341 16.8683751313982 -0.104889631307035 0.0224274711150612 17.5044150658696 -0.464061865833477 1
327 chr20 28000000 29000000 chr20 34000000 35000000 18 16 6 -0.169925001442312 18.140455000341 15.8761177707277 -0.192352472557374 0.0224274711150612 17.0082863855344 -0.857298623012003 1
328 chr20 29000000 30000000 chr20 35000000 36000000 18 17 6 -0.082462160191973 18.140455000341 16.8683751313982 -0.104889631307035 0.0224274711150612 17.5044150658696 -0.464061865833477 1
329 chr20 30000000 31000000 chr20 36000000 37000000 15 13 6 -0.206450877467426 15.1170458336175 12.8993456887162 -0.228878348582488 0.0224274711150612 14.0081957611669 -1.02152055813196 1
330 chr20 31000000 32000000 chr20 37000000 38000000 14 18 6 0.362570079384708 14.109242778043 17.8606324920686 0.340142608269646 0.0224274711150612 15.9849376350558 1.53682253523615 1
331 chr20 32000000 33000000 chr20 38000000 39000000 14 16 6 0.192645077942396 14.109242778043 15.8761177707277 0.170217606827335 0.0224274711150612 14.9926802743854 0.772832301492483 1
332 chr20 33000000 34000000 chr20 39000000 40000000 17 17 6 0 17.1326519447665 16.8683751313982 -0.0224274711150618 0.0224274711150612 17.0005135380823 -0.093308389268339 1
333 chr20 34000000 35000000 chr20 40000000 41000000 16 19 6 0.247927513443585 16.124848889192 18.8528898527391 0.225500042328523 0.0224274711150612 17.4888693709656 1.02138454784812 1
334 chr20 35000000 36000000 chr20 41000000 42000000 15 17 6 0.180572245641821 15.1170458336175 16.8683751313982 0.158144774526759 0.0224274711150612 15.9927104825078 0.71855231977716 1
335 chr20 36000000 37000000 chr20 42000000 43000000 15 15 6 0 15.1170458336175 14.8838604100572 -0.0224274711150611 0.0224274711150612 15.0004531218374 -0.0933083892683361 1
336 chr20 37000000 38000000 chr20 43000000 44000000 16 19 6 0.247927513443585 16.124848889192 18.8528898527391 0.225500042328523 0.0224274711150612 17.4888693709656 1.02138454784812 1
337 chr20 38000000 39000000 chr20 44000000 45000000 21 16 6 -0.39231742277876 21.1638641670645 15.8761177707277 -0.414744893893822 0.0224274711150612 18.5199909688961 -1.85718466990037 1
338 chr20 39000000 40000000 chr20 45000000 46000000 12 15 6 0.321928094887362 12.093636666894 14.8838604100572 0.299500623772301 0.0224274711150612 13.4887485384756 1.35409439651387 1
339 chr20 40000000 41000000 chr20 46000000 47000000 17 16 6 -0.0874628412503394 17.1326519447665 15.8761177707277 -0.109890312365401 0.0224274711150612 16.5043848577471 -0.486545146446866 1
340 chr20 41000000 42000000 chr20 47000000 48000000 14 15 6 0.0995356735509144 14.109242778043 14.8838604100572 0.0771082024358535 0.0224274711150612 14.4965515940501 0.354208349625514 1
341 chr20 42000000 43000000 chr20 48000000 49000000 16 14 6 -0.192645077942396 16.124848889192 13.8916030493867 -0.215072549057458 0.0224274711150612 15.0082259692894 -0.959449080029158 1
342 chr20 43000000 44000000 chr20 49000000 50000000 16 15 6 -0.0931094043914815 16.124848889192 14.8838604100572 -0.115536875506543 0.0224274711150612 15.5043546496246 -0.511932341135308 1
343 chr20 44000000 45000000 chr20 50000000 51000000 16 15 6 -0.0931094043914815 16.124848889192 14.8838604100572 -0.115536875506543 0.0224274711150612 15.5043546496246 -0.511932341135308 1
344 chr20 45000000 46000000 chr20 51000000 52000000 18 17 6 -0.082462160191973 18.140455000341 16.8683751313982 -0.104889631307035 0.0224274711150612 17.5044150658696 -0.464061865833477 1
345 chr20 46000000 47000000 chr20 52000000 53000000 13 13 6 0 13.1014397224685 12.8993456887162 -0.0224274711150611 0.0224274711150612 13.0003927055924 -0.0933083892683361 1
346 chr20 47000000 48000000 chr20 53000000 54000000 14 15 6 0.0995356735509144 14.109242778043 14.8838604100572 0.0771082024358535 0.0224274711150612 14.4965515940501 0.354208349625514 1
347 chr20 48000000 49000000 chr20 54000000 55000000 14 16 6 0.192645077942396 14.109242778043 15.8761177707277 0.170217606827335 0.0224274711150612 14.9926802743854 0.772832301492483 1
348 chr20 49000000 50000000 chr20 55000000 56000000 17 17 6 0 17.1326519447665 16.8683751313982 -0.0224274711150618 0.0224274711150612 17.0005135380823 -0.093308389268339 1
349 chr20 50000000 51000000 chr20 56000000 57000000 16 13 6 -0.299560281858908 16.124848889192 12.8993456887162 -0.32198775297397 0.0224274711150612 14.5120972889541 -1.44014450999894 1
350 chr20 51000000 52000000 chr20 57000000 58000000 15 17 6 0.180572245641821 15.1170458336175 16.8683751313982 0.158144774526759 0.0224274711150612 15.9927104825078 0.71855231977716 1
351 chr20 52000000 53000000 chr20 58000000 59000000 19 17 6 -0.160464672193246 19.1482580559155 16.8683751313982 -0.182892143308308 0.0224274711150612 18.0083165936568 -0.814764569206275 1
352 chr20 53000000 54000000 chr20 59000000 60000000 21 16 6 -0.39231742277876 21.1638641670645 15.8761177707277 -0.414744893893822 0.0224274711150612 18.5199909688961 -1.85718466990037 1
353 chr20 54000000 55000000 chr20 60000000 61000000 15 16 6 0.0931094043914815 15.1170458336175 15.8761177707277 0.0706819332764202 0.0224274711150612 15.4965818021726 0.325315562598634 1
354 chr20 55000000 56000000 chr20 61000000 62000000 17 16 6 -0.0874628412503394 17.1326519447665 15.8761177707277 -0.109890312365401 0.0224274711150612 16.5043848577471 -0.486545146446866 1
355 chr20 56000000 57000000 chr20 62000000 63000000 16 14 6 -0.192645077942396 16.124848889192 13.8916030493867 -0.215072549057458 0.0224274711150612 15.0082259692894 -0.959449080029158 1
356 chr20 1000000 2000000 chr20 8000000 9000000 16 17 7 0.0874628412503394 15.8638574039947 17.1458928981238 0.112119422006171 -0.0246565807558317 16.5048751510592 0.511620323120529 1
357 chr20 2000000 3000000 chr20 9000000 10000000 16 15 7 -0.0931094043914815 15.8638574039947 15.1287290277563 -0.0684528236356493 -0.0246565807558317 15.4962932158755 -0.300240385924968 1
358 chr20 3000000 4000000 chr20 10000000 11000000 16 14 7 -0.192645077942396 15.8638574039947 14.1201470925725 -0.167988497186564 -0.0246565807558317 14.9920022482836 -0.747757124818818 1
359 chr20 4000000 5000000 chr20 11000000 12000000 15 15 7 0 14.872366316245 15.1287290277563 0.0246565807558321 -0.0246565807558317 15.0005476720006 0.118383565942002 1
360 chr20 5000000 6000000 chr20 12000000 13000000 13 19 7 0.547487795302493 12.8893841407457 19.1630567684913 0.572144376058325 -0.0246565807558317 16.0262204546185 2.57991262378906 0
361 chr20 6000000 7000000 chr20 13000000 14000000 16 18 7 0.169925001442312 15.8638574039947 18.1544748333075 0.194581582198144 -0.0246565807558317 17.0091661186511 0.882373799685664 1
362 chr20 7000000 8000000 chr20 14000000 15000000 14 14 7 0 13.8808752284953 14.1201470925725 0.0246565807558321 -0.0246565807558317 14.0005111605339 0.118383565942002 1
363 chr20 8000000 9000000 chr20 15000000 16000000 19 12 7 -0.662965012722429 18.8383306672437 12.102983222205 -0.638308431966597 -0.0246565807558317 15.4706569447243 -2.86233610882364 0
364 chr20 9000000 10000000 chr20 16000000 17000000 13 13 7 0 12.8893841407457 13.1115651573888 0.0246565807558321 -0.0246565807558317 13.0004746490672 0.118383565942002 1
365 chr20 10000000 11000000 chr20 17000000 18000000 18 15 7 -0.263034405833794 17.846839579494 15.1287290277563 -0.238377825077962 -0.0246565807558317 16.4877843036251 -1.06423061966863 1
366 chr20 11000000 12000000 chr20 18000000 19000000 15 14 7 -0.0995356735509144 14.872366316245 14.1201470925725 -0.0748790927950823 -0.0246565807558317 14.4962567044088 -0.329133172951848 1
367 chr20 12000000 13000000 chr20 19000000 20000000 14 22 7 0.652076696579693 13.8808752284953 22.1888025740425 0.676733277335525 -0.0246565807558317 18.0348389012689 3.05014889541204 0
368 chr20 13000000 14000000 chr20 20000000 21000000 27 16 7 -0.754887502163469 26.770259369241 16.13731096294 -0.730230921407637 -0.0246565807558317 21.4537851660905 -3.27562363919451 0
369 chr20 14000000 15000000 chr20 21000000 22000000 15 12 7 -0.321928094887362 14.872366316245 12.102983222205 -0.29727151413153 -0.0246565807558317 13.487674769225 -1.32901921984021 1
370 chr20 15000000 16000000 chr20 22000000 23000000 16 12 7 -0.415037499278844 15.8638574039947 12.102983222205 -0.390380918523012 -0.0246565807558317 13.9834203130998 -1.74764317170718 1
371 chr20 16000000 17000000 chr20 23000000 24000000 17 15 7 -0.180572245641821 16.8553484917443 15.1287290277563 -0.155915664885989 -0.0246565807558317 15.9920387597503 -0.693477143103498 1
372 chr20 17000000 18000000 chr20 24000000 25000000 18 12 7 -0.584962500721156 17.846839579494 12.102983222205 -0.560305919965324 -0.0246565807558317 14.9749114008495 -2.51163340545085 0
373 chr20 18000000 19000000 chr20 25000000 26000000 16 14 7 -0.192645077942396 15.8638574039947 14.1201470925725 -0.167988497186564 -0.0246565807558317 14.9920022482836 -0.747757124818818 1
374 chr20 19000000 20000000 chr20 26000000 27000000 13 14 7 0.106915203916512 12.8893841407457 14.1201470925725 0.131571784672344 -0.0246565807558317 13.5047656166591 0.599078995911781 1
375 chr20 20000000 21000000 chr20 27000000 28000000 15 15 7 0 14.872366316245 15.1287290277563 0.0246565807558321 -0.0246565807558317 15.0005476720006 0.118383565942002 1
376 chr20 21000000 22000000 chr20 28000000 29000000 17 17 7 0 16.8553484917443 17.1458928981238 0.0246565807558315 -0.0246565807558317 17.000620694934 0.118383565941999 1
377 chr20 22000000 23000000 chr20 29000000 30000000 16 14 7 -0.192645077942396 15.8638574039947 14.1201470925725 -0.167988497186564 -0.0246565807558317 14.9920022482836 -0.747757124818818 1
378 chr20 23000000 24000000 chr20 30000000 31000000 21 17 7 -0.304854581528421 20.821312842743 17.1458928981238 -0.28019800077259 -0.0246565807558317 18.9836028704334 -1.2522559575115 1
379 chr20 24000000 25000000 chr20 31000000 32000000 14 16 7 0.192645077942396 13.8808752284953 16.13731096294 0.217301658698228 -0.0246565807558317 15.0090930957177 0.98452425670282 1
380 chr20 25000000 26000000 chr20 32000000 33000000 17 15 7 -0.180572245641821 16.8553484917443 15.1287290277563 -0.155915664885989 -0.0246565807558317 15.9920387597503 -0.693477143103498 1
381 chr20 26000000 27000000 chr20 33000000 34000000 14 14 7 0 13.8808752284953 14.1201470925725 0.0246565807558321 -0.0246565807558317 14.0005111605339 0.118383565942002 1
382 chr20 27000000 28000000 chr20 34000000 35000000 18 15 7 -0.263034405833794 17.846839579494 15.1287290277563 -0.238377825077962 -0.0246565807558317 16.4877843036251 -1.06423061966863 1
383 chr20 28000000 29000000 chr20 35000000 36000000 15 15 7 0 14.872366316245 15.1287290277563 0.0246565807558321 -0.0246565807558317 15.0005476720006 0.118383565942002 1
384 chr20 29000000 30000000 chr20 36000000 37000000 12 14 7 0.222392421336448 11.897893052996 14.1201470925725 0.24704900209228 -0.0246565807558317 13.0090200727842 1.11826961283036 1
385 chr20 30000000 31000000 chr20 37000000 38000000 11 20 7 0.862496476250065 10.9064019652463 20.171638703675 0.887153057005897 -0.0246565807558317 15.5390203344607 3.99620542205702 0
386 chr20 31000000 32000000 chr20 38000000 39000000 16 16 7 0 15.8638574039947 16.13731096294 0.0246565807558315 -0.0246565807558317 16.0005841834673 0.118383565941999 1
387 chr20 32000000 33000000 chr20 39000000 40000000 14 17 7 0.280107919192735 13.8808752284953 17.1458928981238 0.304764499948567 -0.0246565807558317 15.5133840633095 1.37776101388135 1
388 chr20 33000000 34000000 chr20 40000000 41000000 13 13 7 0 12.8893841407457 13.1115651573888 0.0246565807558321 -0.0246565807558317 13.0004746490672 0.118383565942002 1
389 chr20 34000000 35000000 chr20 41000000 42000000 17 16 7 -0.0874628412503394 16.8553484917443 16.13731096294 -0.0628062604945078 -0.0246565807558317 16.4963297273422 -0.27485319123653 1
390 chr20 35000000 36000000 chr20 42000000 43000000 16 16 7 0 15.8638574039947 16.13731096294 0.0246565807558315 -0.0246565807558317 16.0005841834673 0.118383565941999 1
391 chr20 36000000 37000000 chr20 43000000 44000000 17 14 7 -0.280107919192735 16.8553484917443 14.1201470925725 -0.255451338436903 -0.0246565807558317 15.4877477921584 -1.14099388199735 1
392 chr20 37000000 38000000 chr20 44000000 45000000 15 16 7 0.0931094043914815 14.872366316245 16.13731096294 0.117765985147313 -0.0246565807558317 15.5048386395925 0.537007517808969 1
393 chr20 38000000 39000000 chr20 45000000 46000000 18 16 7 -0.169925001442312 17.846839579494 16.13731096294 -0.145268420686481 -0.0246565807558317 16.992075271217 -0.645606667801667 1
394 chr20 39000000 40000000 chr20 46000000 47000000 17 20 7 0.234465253637023 16.8553484917443 20.171638703675 0.259121834392855 -0.0246565807558317 18.5134935977097 1.17254959454568 1
395 chr20 40000000 41000000 chr20 47000000 48000000 19 14 7 -0.440572591385981 18.8383306672437 14.1201470925725 -0.415916010630149 -0.0246565807558317 16.4792388799081 -1.86245006193528 1
396 chr20 41000000 42000000 chr20 48000000 49000000 14 14 7 0 13.8808752284953 14.1201470925725 0.0246565807558321 -0.0246565807558317 14.0005111605339 0.118383565942002 1
397 chr20 42000000 43000000 chr20 49000000 50000000 16 18 7 0.169925001442312 15.8638574039947 18.1544748333075 0.194581582198144 -0.0246565807558317 17.0091661186511 0.882373799685664 1
398 chr20 43000000 44000000 chr20 50000000 51000000 15 14 7 -0.0995356735509144 14.872366316245 14.1201470925725 -0.0748790927950823 -0.0246565807558317 14.4962567044088 -0.329133172951848 1
399 chr20 44000000 45000000 chr20 51000000 52000000 16 15 7 -0.0931094043914815 15.8638574039947 15.1287290277563 -0.0684528236356493 -0.0246565807558317 15.4962932158755 -0.300240385924968 1
400 chr20 45000000 46000000 chr20 52000000 53000000 16 18 7 0.169925001442312 15.8638574039947 18.1544748333075 0.194581582198144 -0.0246565807558317 17.0091661186511 0.882373799685664 1
401 chr20 46000000 47000000 chr20 53000000 54000000 14 16 7 0.192645077942396 13.8808752284953 16.13731096294 0.217301658698228 -0.0246565807558317 15.0090930957177 0.98452425670282 1
402 chr20 47000000 48000000 chr20 54000000 55000000 14 18 7 0.362570079384708 13.8808752284953 18.1544748333075 0.38722666014054 -0.0246565807558317 16.0176750309014 1.74851449044648 1
403 chr20 48000000 49000000 chr20 55000000 56000000 17 15 7 -0.180572245641821 16.8553484917443 15.1287290277563 -0.155915664885989 -0.0246565807558317 15.9920387597503 -0.693477143103498 1
404 chr20 49000000 50000000 chr20 56000000 57000000 13 16 7 0.299560281858908 12.8893841407457 16.13731096294 0.324216862614739 -0.0246565807558317 14.5133475518428 1.4652196866726 1
405 chr20 50000000 51000000 chr20 57000000 58000000 14 15 7 0.0995356735509144 13.8808752284953 15.1287290277563 0.124192254306747 -0.0246565807558317 14.5048021281258 0.565900304835852 1
406 chr20 51000000 52000000 chr20 58000000 59000000 17 20 7 0.234465253637023 16.8553484917443 20.171638703675 0.259121834392855 -0.0246565807558317 18.5134935977097 1.17254959454568 1
407 chr20 52000000 53000000 chr20 59000000 60000000 15 14 7 -0.0995356735509144 14.872366316245 14.1201470925725 -0.0748790927950823 -0.0246565807558317 14.4962567044088 -0.329133172951848 1
408 chr20 53000000 54000000 chr20 60000000 61000000 17 15 7 -0.180572245641821 16.8553484917443 15.1287290277563 -0.155915664885989 -0.0246565807558317 15.9920387597503 -0.693477143103498 1
409 chr20 54000000 55000000 chr20 61000000 62000000 14 18 7 0.362570079384708 13.8808752284953 18.1544748333075 0.38722666014054 -0.0246565807558317 16.0176750309014 1.74851449044648 1
410 chr20 55000000 56000000 chr20 62000000 63000000 18 14 7 -0.362570079384708 17.846839579494 14.1201470925725 -0.337913498628876 -0.0246565807558317 15.9834933360332 -1.51174735856248 1
411 chr20 0 1000000 chr20 8000000 9000000 17 16 8 -0.0874628412503394 16.778220969339 16.2114922968925 -0.0495728522159274 -0.0378899890344108 16.4948566331158 -0.215355209196434 1
412 chr20 1000000 2000000 chr20 9000000 10000000 15 12 8 -0.321928094887362 14.804312620005 12.1586192226694 -0.284038105852952 -0.0378899890344108 13.4814659213372 -1.26952123780012 1
413 chr20 2000000 3000000 chr20 10000000 11000000 15 17 8 0.180572245641821 14.804312620005 17.2247105654483 0.218462234676232 -0.0378899890344108 16.0145115927267 0.98974225702759 1
414 chr20 3000000 4000000 chr20 11000000 12000000 15 15 8 0 14.804312620005 15.1982740283367 0.0378899890344106 -0.0378899890344108 15.0012933241709 0.177881547982089 1
415 chr20 4000000 5000000 chr20 12000000 13000000 16 13 8 -0.299560281858908 15.791266794672 13.1718374912252 -0.261670292824497 -0.0378899890344108 14.4815521429486 -1.16895457274851 1
416 chr20 5000000 6000000 chr20 13000000 14000000 16 14 8 -0.192645077942396 15.791266794672 14.185055759781 -0.154755088907985 -0.0378899890344108 14.9881612772265 -0.68825914277873 1
417 chr20 6000000 7000000 chr20 14000000 15000000 13 16 8 0.299560281858908 12.830404270671 16.2114922968925 0.337450270893319 -0.0378899890344108 14.5209482837818 1.52471766871269 1
418 chr20 7000000 8000000 chr20 15000000 16000000 15 14 8 -0.0995356735509144 14.804312620005 14.185055759781 -0.0616456845165038 -0.0378899890344108 14.494684189893 -0.26963519091176 1
419 chr20 8000000 9000000 chr20 16000000 17000000 16 14 8 -0.192645077942396 15.791266794672 14.185055759781 -0.154755088907985 -0.0378899890344108 14.9881612772265 -0.68825914277873 1
420 chr20 9000000 10000000 chr20 17000000 18000000 17 14 8 -0.280107919192735 16.778220969339 14.185055759781 -0.242217930158324 -0.0378899890344108 15.48163836456 -1.08149589995726 1
421 chr20 10000000 11000000 chr20 18000000 19000000 13 13 8 0 12.830404270671 13.1718374912252 0.0378899890344109 -0.0378899890344108 13.0011208809481 0.177881547982091 1
422 chr20 11000000 12000000 chr20 19000000 20000000 17 15 8 -0.180572245641821 16.778220969339 15.1982740283367 -0.142682256607409 -0.0378899890344108 15.9882474988379 -0.633979161063406 1
423 chr20 12000000 13000000 chr20 20000000 21000000 13 13 8 0 12.830404270671 13.1718374912252 0.0378899890344109 -0.0378899890344108 13.0011208809481 0.177881547982091 1
424 chr20 13000000 14000000 chr20 21000000 22000000 16 19 8 0.247927513443585 15.791266794672 19.2511471025599 0.285817502477996 -0.0378899890344108 17.5212069486159 1.29257448509855 1
425 chr20 14000000 15000000 chr20 22000000 23000000 15 18 8 0.263034405833794 14.804312620005 18.2379288340041 0.300924394868204 -0.0378899890344108 16.5211207270046 1.36049573359273 1
426 chr20 15000000 16000000 chr20 23000000 24000000 17 15 8 -0.180572245641821 16.778220969339 15.1982740283367 -0.142682256607409 -0.0378899890344108 15.9882474988379 -0.633979161063406 1
427 chr20 16000000 17000000 chr20 24000000 25000000 14 15 8 0.0995356735509144 13.817358445338 15.1982740283367 0.137425662585325 -0.0378899890344108 14.5078162368374 0.625398286875939 1
428 chr20 17000000 18000000 chr20 25000000 26000000 14 16 8 0.192645077942396 13.817358445338 16.2114922968925 0.230535066976807 -0.0378899890344108 15.0144253711153 1.04402223874291 1
429 chr20 18000000 19000000 chr20 26000000 27000000 13 15 8 0.206450877467426 12.830404270671 15.1982740283367 0.244340866501837 -0.0378899890344108 14.0143391495039 1.10609371684572 1
430 chr20 19000000 20000000 chr20 27000000 28000000 15 13 8 -0.206450877467426 14.804312620005 13.1718374912252 -0.168560888433016 -0.0378899890344108 13.9880750556151 -0.750330620881539 1
431 chr20 20000000 21000000 chr20 28000000 29000000 15 13 8 -0.206450877467426 14.804312620005 13.1718374912252 -0.168560888433016 -0.0378899890344108 13.9880750556151 -0.750330620881539 1
432 chr20 21000000 22000000 chr20 29000000 30000000 12 15 8 0.321928094887362 11.843450096004 15.1982740283367 0.359818083921773 -0.0378899890344108 13.5208620621704 1.6252843337643 1
433 chr20 22000000 23000000 chr20 30000000 31000000 17 16 8 -0.0874628412503394 16.778220969339 16.2114922968925 -0.0495728522159274 -0.0378899890344108 16.4948566331158 -0.215355209196434 1
434 chr20 23000000 24000000 chr20 31000000 32000000 15 16 8 0.0931094043914815 14.804312620005 16.2114922968925 0.130999393425893 -0.0378899890344108 15.5079024584488 0.596505499849063 1
435 chr20 24000000 25000000 chr20 32000000 33000000 15 16 8 0.0931094043914815 14.804312620005 16.2114922968925 0.130999393425893 -0.0378899890344108 15.5079024584488 0.596505499849063 1
436 chr20 25000000 26000000 chr20 33000000 34000000 14 17 8 0.280107919192735 13.817358445338 17.2247105654483 0.317997908227146 -0.0378899890344108 15.5210345053932 1.43725899592144 1
437 chr20 26000000 27000000 chr20 34000000 35000000 17 18 8 0.082462160191973 16.778220969339 18.2379288340041 0.120352149226384 -0.0378899890344108 17.5080749016715 0.548635024547229 1
438 chr20 27000000 28000000 chr20 35000000 36000000 14 16 8 0.192645077942396 13.817358445338 16.2114922968925 0.230535066976807 -0.0378899890344108 15.0144253711153 1.04402223874291 1
439 chr20 28000000 29000000 chr20 36000000 37000000 15 14 8 -0.0995356735509144 14.804312620005 14.185055759781 -0.0616456845165038 -0.0378899890344108 14.494684189893 -0.26963519091176 1
440 chr20 29000000 30000000 chr20 37000000 38000000 14 17 8 0.280107919192735 13.817358445338 17.2247105654483 0.317997908227146 -0.0378899890344108 15.5210345053932 1.43725899592144 1
441 chr20 30000000 31000000 chr20 38000000 39000000 14 15 8 0.0995356735509144 13.817358445338 15.1982740283367 0.137425662585325 -0.0378899890344108 14.5078162368374 0.625398286875939 1
442 chr20 31000000 32000000 chr20 39000000 40000000 17 15 8 -0.180572245641821 16.778220969339 15.1982740283367 -0.142682256607409 -0.0378899890344108 15.9882474988379 -0.633979161063406 1
443 chr20 32000000 33000000 chr20 40000000 41000000 16 14 8 -0.192645077942396 15.791266794672 14.185055759781 -0.154755088907985 -0.0378899890344108 14.9881612772265 -0.68825914277873 1
444 chr20 33000000 34000000 chr20 41000000 42000000 14 17 8 0.280107919192735 13.817358445338 17.2247105654483 0.317997908227146 -0.0378899890344108 15.5210345053932 1.43725899592144 1
445 chr20 34000000 35000000 chr20 42000000 43000000 18 14 8 -0.362570079384708 17.765175144006 14.185055759781 -0.324680090350297 -0.0378899890344108 15.9751154518935 -1.45224937652239 1
446 chr20 35000000 36000000 chr20 43000000 44000000 20 16 8 -0.321928094887362 19.73908349334 16.2114922968925 -0.284038105852951 -0.0378899890344108 17.9752878951163 -1.26952123780012 1
447 chr20 36000000 37000000 chr20 44000000 45000000 13 16 8 0.299560281858908 12.830404270671 16.2114922968925 0.337450270893319 -0.0378899890344108 14.5209482837818 1.52471766871269 1
448 chr20 37000000 38000000 chr20 45000000 46000000 15 12 8 -0.321928094887362 14.804312620005 12.1586192226694 -0.284038105852952 -0.0378899890344108 13.4814659213372 -1.26952123780012 1
449 chr20 38000000 39000000 chr20 46000000 47000000 18 13 8 -0.46948528330122 17.765175144006 13.1718374912252 -0.431595294266809 -0.0378899890344108 15.4685063176156 -1.93294480649217 1
450 chr20 39000000 40000000 chr20 47000000 48000000 16 17 8 0.0874628412503394 15.791266794672 17.2247105654483 0.12535283028475 -0.0378899890344108 16.5079886800602 0.57111830516062 1
