chr1 start1 chr2 start2 IF
chr20 10000000 chr20 36000000 1
chr20 10000000 chr20 37000000 1
chr20 10000000 chr20 38000000 1
chr20 11000000 chr20 33000000 1
chr20 11000000 chr20 34000000 1
chr20 11000000 chr20 35000000 1
chr20 11000000 chr20 36000000 1
chr20 11000000 chr20 37000000 1
chr20 11000000 chr20 38000000 1
chr20 11000000 chr20 39000000 1
chr20 12000000 chr20 34000000 1
chr20 12000000 chr20 35000000 1
chr20 12000000 chr20 36000000 1
chr20 12000000 chr20 37000000 1
chr20 12000000 chr20 38000000 1
chr20 12000000 chr20 39000000 1
chr20 12000000 chr20 40000000 1
chr20 13000000 chr20 35000000 1
chr20 13000000 chr20 36000000 1
chr20 13000000 chr20 37000000 1
chr20 13000000 chr20 38000000 1
chr20 13000000 chr20 39000000 1
chr20 13000000 chr20 40000000 1
chr20 13000000 chr20 41000000 1
chr20 14000000 chr20 36000000 1
chr20 14000000 chr20 37000000 1
chr20 14000000 chr20 38000000 1
chr20 14000000 chr20 39000000 1
chr20 14000000 chr20 40000000 1
chr20 14000000 chr20 41000000 1
chr20 14000000 chr20 42000000 1
chr20 15000000 chr20 37000000 1
chr20 15000000 chr20 38000000 1
chr20 15000000 chr20 39000000 1
chr20 15000000 chr20 40000000 1
chr20 15000000 chr20 41000000 1
chr20 15000000 chr20 42000000 1
chr20 15000000 chr20 43000000 1
chr20 16000000 chr20 38000000 1
chr20 16000000 chr20 39000000 1
chr20 16000000 chr20 40000000 1
chr20 16000000 chr20 41000000 1
chr20 16000000 chr20 42000000 1
chr20 16000000 chr20 43000000 1
chr20 16000000 chr20 44000000 1
chr20 17000000 chr20 39000000 1
chr20 17000000 chr20 40000000 1
chr20 17000000 chr20 41000000 1
chr20 17000000 chr20 42000000 1
chr20 17000000 chr20 43000000 1
chr20 17000000 chr20 44000000 1
chr20 17000000 chr20 45000000 1
chr20 18000000 chr20 40000000 1
chr20 18000000 chr20 41000000 1
chr20 18000000 chr20 42000000 1
chr20 18000000 chr20 43000000 1
chr20 18000000 chr20 44000000 1
chr20 18000000 chr20 45000000 1
chr20 18000000 chr20 46000000 1
chr20 19000000 chr20 41000000 1
chr20 19000000 chr20 42000000 1
chr20 19000000 chr20 43000000 1
chr20 19000000 chr20 44000000 1
chr20 19000000 chr20 45000000 1
chr20 19000000 chr20 46000000 1
chr20 19000000 chr20 47000000 1
chr20 20000000 chr20 42000000 1
chr20 20000000 chr20 43000000 1
chr20 20000000 chr20 44000000 1
chr20 20000000 chr20 45000000 1
chr20 20000000 chr20 46000000 1
chr20 20000000 chr20 47000000 1
chr20 20000000 chr20 48000000 1
chr20 21000000 chr20 43000000 1
chr20 21000000 chr20 44000000 1
chr20 21000000 chr20 45000000 1
chr20 21000000 chr20 46000000 1
chr20 21000000 chr20 47000000 1
chr20 21000000 chr20 48000000 1
chr20 21000000 chr20 49000000 1
chr20 22000000 chr20 44000000 1
chr20 22000000 chr20 45000000 1
chr20 22000000 chr20 46000000 1
chr20 22000000 chr20 47000000 1
chr20 22000000 chr20 48000000 1
chr20 22000000 chr20 49000000 1
chr20 22000000 chr20 50000000 1
chr20 23000000 chr20 45000000 1
chr20 23000000 chr20 46000000 1
chr20 23000000 chr20 47000000 1
chr20 23000000 chr20 48000000 1
chr20 23000000 chr20 49000000 1
chr20 23000000 chr20 50000000 1
chr20 23000000 chr20 51000000 1
chr20 24000000 chr20 46000000 1
chr20 24000000 chr20 47000000 1
chr20 24000000 chr20 48000000 1
chr20 24000000 chr20 49000000 1
chr20 24000000 chr20 50000000 1
chr20 24000000 chr20 51000000 1
chr20 24000000 chr20 52000000 1
chr20 25000000 chr20 47000000 1
chr20 25000000 chr20 48000000 1
chr20 25000000 chr20 49000000 1
chr20 25000000 chr20 50000000 1
chr20 25000000 chr20 51000000 1
chr20 25000000 chr20 52000000 1
chr20 25000000 chr20 53000000 1
chr20 26000000 chr20 48000000 1
chr20 26000000 chr20 49000000 1
chr20 26000000 chr20 50000000 1
chr20 26000000 chr20 51000000 1
chr20 26000000 chr20 52000000 1
chr20 26000000 chr20 53000000 1
chr20 26000000 chr20 54000000 1
chr20 27000000 chr20 49000000 1
chr20 27000000 chr20 50000000 1
chr20 27000000 chr20 51000000 1
chr20 27000000 chr20 52000000 1
chr20 27000000 chr20 53000000 1
chr20 27000000 chr20 54000000 1
chr20 27000000 chr20 55000000 1
chr20 28000000 chr20 50000000 1
chr20 28000000 chr20 51000000 1
chr20 28000000 chr20 52000000 1
chr20 28000000 chr20 53000000 1
chr20 28000000 chr20 54000000 1
chr20 28000000 chr20 55000000 1
chr20 28000000 chr20 56000000 1
chr20 29000000 chr20 51000000 1
chr20 29000000 chr20 52000000 1
chr20 29000000 chr20 53000000 1
chr20 29000000 chr20 54000000 1
chr20 29000000 chr20 55000000 1
chr20 29000000 chr20 56000000 1
chr20 29000000 chr20 57000000 1
chr20 30000000 chr20 52000000 1
chr20 30000000 chr20 53000000 1
chr20 30000000 chr20 54000000 1
chr20 30000000 chr20 55000000 1
chr20 30000000 chr20 56000000 1
chr20 30000000 chr20 57000000 1
chr20 30000000 chr20 58000000 1
chr20 31000000 chr20 53000000 1
chr20 31000000 chr20 54000000 1
chr20 31000000 chr20 55000000 1
chr20 31000000 chr20 56000000 1
chr20 31000000 chr20 57000000 1
chr20 31000000 chr20 58000000 1
chr20 31000000 chr20 59000000 1
chr20 32000000 chr20 54000000 1
chr20 32000000 chr20 55000000 1
chr20 32000000 chr20 56000000 1
chr20 32000000 chr20 57000000 1
chr20 32000000 chr20 58000000 1
chr20 32000000 chr20 59000000 1
chr20 32000000 chr20 60000000 1
chr20 33000000 chr20 55000000 1
chr20 33000000 chr20 56000000 1
chr20 33000000 chr20 57000000 1
chr20 33000000 chr20 58000000 1
chr20 33000000 chr20 59000000 1
chr20 33000000 chr20 60000000 1
chr20 33000000 chr20 61000000 1
chr20 34000000 chr20 56000000 1
chr20 34000000 chr20 57000000 1
chr20 34000000 chr20 58000000 1
chr20 34000000 chr20 59000000 1
chr20 34000000 chr20 60000000 1
chr20 34000000 chr20 61000000 1
chr20 34000000 chr20 62000000 1
chr20 35000000 chr20 57000000 2
chr20 35000000 chr20 58000000 1
chr20 35000000 chr20 59000000 1
chr20 35000000 chr20 60000000 1
chr20 35000000 chr20 61000000 1
chr20 35000000 chr20 62000000 1
chr20 36000000 chr20 58000000 1
chr20 36000000 chr20 59000000 1
chr20 36000000 chr20 60000000 1
chr20 36000000 chr20 61000000 1
chr20 36000000 chr20 62000000 1
chr20 37000000 chr20 59000000 1
chr20 37000000 chr20 60000000 1
chr20 37000000 chr20 61000000 1
chr20 37000000 chr20 62000000 1
chr20 38000000 chr20 60000000 1
chr20 38000000 chr20 61000000 1
chr20 38000000 chr20 62000000 1
chr20 39000000 chr20 61000000 1
chr20 39000000 chr20 62000000 1
chr20 40000000 chr20 62000000 1
chr20 0 chr20 30000000 1
chr20 0 chr20 36000000 1
chr20 1000000 chr20 30000000 1
chr20 1000000 chr20 31000000 1
chr20 1000000 chr20 32000000 1
chr20 1000000 chr20 33000000 1
chr20 1000000 chr20 34000000 1
chr20 1000000 chr20 35000000 1
chr20 1000000 chr20 36000000 1
chr20 1000000 chr20 37000000 1
chr20 2000000 chr20 31000000 1
chr20 2000000 chr20 32000000 1
chr20 2000000 chr20 33000000 1
chr20 2000000 chr20 34000000 2
chr20 2000000 chr20 35000000 1
chr20 2000000 chr20 36000000 1
chr20 2000000 chr20 37000000 1
chr20 2000000 chr20 38000000 1
chr20 3000000 chr20 32000000 1
chr20 3000000 chr20 33000000 1
chr20 3000000 chr20 34000000 1
chr20 3000000 chr20 35000000 1
chr20 3000000 chr20 36000000 1
chr20 3000000 chr20 37000000 1
chr20 3000000 chr20 38000000 1
chr20 3000000 chr20 39000000 1
chr20 4000000 chr20 33000000 1
chr20 4000000 chr20 34000000 1
chr20 4000000 chr20 35000000 1
chr20 4000000 chr20 36000000 1
chr20 4000000 chr20 37000000 1
chr20 4000000 chr20 38000000 1
chr20 4000000 chr20 39000000 1
chr20 4000000 chr20 40000000 1
chr20 5000000 chr20 34000000 1
chr20 5000000 chr20 35000000 1
chr20 5000000 chr20 36000000 1
chr20 5000000 chr20 37000000 1
chr20 5000000 chr20 38000000 1
chr20 5000000 chr20 39000000 1
chr20 5000000 chr20 40000000 1
chr20 5000000 chr20 41000000 1
chr20 6000000 chr20 35000000 1
chr20 6000000 chr20 36000000 1
chr20 6000000 chr20 37000000 1
chr20 6000000 chr20 38000000 1
chr20 6000000 chr20 39000000 1
chr20 6000000 chr20 40000000 1
chr20 6000000 chr20 41000000 1
chr20 6000000 chr20 42000000 1
chr20 7000000 chr20 36000000 1
chr20 7000000 chr20 37000000 1
chr20 7000000 chr20 38000000 1
chr20 7000000 chr20 39000000 1
chr20 7000000 chr20 40000000 1
chr20 7000000 chr20 41000000 1
chr20 7000000 chr20 42000000 1
chr20 7000000 chr20 43000000 1
chr20 8000000 chr20 37000000 1
chr20 8000000 chr20 38000000 1
chr20 8000000 chr20 39000000 1
chr20 8000000 chr20 40000000 1
chr20 8000000 chr20 41000000 1
chr20 8000000 chr20 42000000 1
chr20 8000000 chr20 43000000 1
chr20 8000000 chr20 44000000 1
chr20 9000000 chr20 38000000 1
chr20 9000000 chr20 39000000 1
chr20 9000000 chr20 40000000 1
chr20 9000000 chr20 41000000 1
chr20 9000000 chr20 42000000 1
chr20 9000000 chr20 43000000 1
chr20 9000000 chr20 44000000 1
chr20 9000000 chr20 45000000 1
chr20 10000000 chr20 39000000 1
chr20 10000000 chr20 40000000 1
chr20 10000000 chr20 41000000 1
chr20 10000000 chr20 42000000 1
chr20 10000000 chr20 43000000 1
chr20 10000000 chr20 44000000 1
chr20 10000000 chr20 45000000 1
chr20 10000000 chr20 46000000 1
chr20 11000000 chr20 40000000 1
chr20 11000000 chr20 41000000 1
chr20 11000000 chr20 42000000 1
chr20 11000000 chr20 43000000 1
chr20 11000000 chr20 44000000 1
chr20 11000000 chr20 45000000 1
chr20 11000000 chr20 46000000 1
chr20 11000000 chr20 47000000 1
chr20 12000000 chr20 41000000 1
chr20 12000000 chr20 42000000 1
chr20 12000000 chr20 43000000 1
chr20 12000000 chr20 44000000 1
chr20 12000000 chr20 45000000 1
chr20 12000000 chr20 46000000 1
chr20 12000000 chr20 47000000 1
chr20 12000000 chr20 48000000 1
chr20 13000000 chr20 42000000 1
chr20 13000000 chr20 43000000 1
chr20 13000000 chr20 44000000 1
chr20 13000000 chr20 45000000 1
chr20 13000000 chr20 46000000 1
chr20 13000000 chr20 47000000 1
chr20 13000000 chr20 48000000 1
chr20 13000000 chr20 49000000 1
chr20 14000000 chr20 43000000 1
chr20 14000000 chr20 44000000 1
chr20 14000000 chr20 45000000 1
chr20 14000000 chr20 46000000 1
chr20 14000000 chr20 47000000 1
chr20 14000000 chr20 48000000 1
chr20 14000000 chr20 49000000 1
chr20 14000000 chr20 50000000 1
chr20 15000000 chr20 44000000 1
chr20 15000000 chr20 45000000 1
chr20 15000000 chr20 46000000 1
chr20 15000000 chr20 47000000 1
chr20 15000000 chr20 48000000 1
chr20 15000000 chr20 49000000 1
chr20 15000000 chr20 50000000 1
chr20 15000000 chr20 51000000 1
chr20 16000000 chr20 45000000 1
chr20 16000000 chr20 46000000 1
chr20 16000000 chr20 47000000 1
chr20 16000000 chr20 48000000 1
chr20 16000000 chr20 49000000 1
chr20 16000000 chr20 50000000 1
chr20 16000000 chr20 51000000 1
chr20 16000000 chr20 52000000 1
chr20 17000000 chr20 46000000 1
chr20 17000000 chr20 47000000 1
chr20 17000000 chr20 48000000 1
chr20 17000000 chr20 49000000 1
chr20 17000000 chr20 50000000 1
chr20 17000000 chr20 51000000 1
chr20 17000000 chr20 52000000 1
chr20 17000000 chr20 53000000 1
chr20 18000000 chr20 47000000 1
chr20 18000000 chr20 48000000 1
chr20 18000000 chr20 49000000 1
chr20 18000000 chr20 50000000 1
chr20 18000000 chr20 51000000 1
chr20 18000000 chr20 52000000 1
chr20 18000000 chr20 53000000 1
chr20 18000000 chr20 54000000 1
chr20 19000000 chr20 48000000 1
chr20 19000000 chr20 49000000 1
chr20 19000000 chr20 50000000 1
chr20 19000000 chr20 51000000 1
chr20 19000000 chr20 52000000 1
chr20 19000000 chr20 53000000 1
chr20 19000000 chr20 54000000 1
chr20 19000000 chr20 55000000 1
chr20 20000000 chr20 49000000 2
chr20 20000000 chr20 50000000 1
chr20 20000000 chr20 51000000 1
chr20 20000000 chr20 52000000 1
chr20 20000000 chr20 53000000 1
chr20 20000000 chr20 54000000 1
chr20 20000000 chr20 55000000 1
chr20 20000000 chr20 56000000 1
chr20 21000000 chr20 50000000 1
chr20 21000000 chr20 51000000 1
chr20 21000000 chr20 52000000 1
chr20 21000000 chr20 53000000 1
chr20 21000000 chr20 54000000 1
chr20 21000000 chr20 55000000 1
chr20 21000000 chr20 56000000 1
chr20 21000000 chr20 57000000 1
chr20 22000000 chr20 51000000 1
chr20 22000000 chr20 52000000 1
chr20 22000000 chr20 53000000 1
chr20 22000000 chr20 54000000 1
chr20 22000000 chr20 55000000 1
chr20 22000000 chr20 56000000 1
chr20 22000000 chr20 57000000 1
chr20 22000000 chr20 58000000 1
chr20 23000000 chr20 52000000 1
chr20 23000000 chr20 53000000 1
chr20 23000000 chr20 54000000 1
chr20 23000000 chr20 55000000 1
chr20 23000000 chr20 56000000 1
chr20 23000000 chr20 57000000 1
chr20 23000000 chr20 58000000 1
chr20 23000000 chr20 59000000 1
chr20 24000000 chr20 53000000 1
chr20 24000000 chr20 54000000 1
chr20 24000000 chr20 55000000 1
chr20 24000000 chr20 56000000 1
chr20 24000000 chr20 57000000 1
chr20 24000000 chr20 58000000 1
chr20 24000000 chr20 59000000 1
chr20 24000000 chr20 60000000 1
chr20 25000000 chr20 54000000 1
chr20 25000000 chr20 55000000 1
chr20 25000000 chr20 56000000 1
chr20 25000000 chr20 57000000 1
chr20 25000000 chr20 58000000 1
chr20 25000000 chr20 59000000 1
chr20 25000000 chr20 60000000 1
chr20 25000000 chr20 61000000 1
chr20 26000000 chr20 55000000 1
chr20 26000000 chr20 56000000 1
chr20 26000000 chr20 57000000 1
chr20 26000000 chr20 58000000 1
chr20 26000000 chr20 59000000 1
chr20 26000000 chr20 60000000 1
chr20 26000000 chr20 61000000 1
chr20 26000000 chr20 62000000 1
chr20 27000000 chr20 56000000 1
chr20 27000000 chr20 57000000 1
chr20 27000000 chr20 58000000 1
chr20 27000000 chr20 59000000 1
chr20 27000000 chr20 60000000 1
chr20 27000000 chr20 61000000 1
chr20 27000000 chr20 62000000 1
chr20 28000000 chr20 57000000 1
chr20 28000000 chr20 58000000 1
chr20 28000000 chr20 59000000 1
chr20 28000000 chr20 60000000 1
chr20 28000000 chr20 61000000 1
chr20 28000000 chr20 62000000 1
chr20 29000000 chr20 58000000 1
chr20 29000000 chr20 59000000 1
chr20 29000000 chr20 60000000 1
chr20 29000000 chr20 61000000 1
chr20 29000000 chr20 62000000 1
chr20 30000000 chr20 59000000 1
chr20 30000000 chr20 60000000 1
chr20 30000000 chr20 61000000 1
chr20 30000000 chr20 62000000 1
chr20 31000000 chr20 60000000 1
chr20 31000000 chr20 61000000 1
chr20 31000000 chr20 62000000 1
chr20 32000000 chr20 61000000 1
chr20 32000000 chr20 62000000 1
chr20 33000000 chr20 62000000 1
